,Open,High,Low,Close,Adj Close,Volume,MA5,MA10,MA15,STD5,STD10,Prev_Return,Date,DayOfWeek,Month,Year,Day,Target
14,277.86700439453125,300.3219909667969,263.1730041503906,280.8550109863281,280.8550109863281,299528000,247.8634033203125,218.47870178222655,200.57526652018228,39.393094214829794,41.84324869255672,0.0077866173161262875,1970-01-01 00:00:00.000000014,3,1,1970,1,0
15,281.3089904785156,284.8609924316406,250.64999389648438,276.7439880371094,276.7439880371094,201496992,263.202001953125,225.83209991455078,208.45106608072916,29.912214140870464,45.18935843594712,-0.01463752750852243,1970-01-01 00:00:00.000000015,3,1,1970,1,0
16,277.2659912109375,281.39801025390625,250.38800048828125,262.5329895019531,262.5329895019531,161152000,273.6601989746094,235.27039947509766,215.28479919433593,7.546175037557263,41.509862280016705,-0.05135070371700601,1970-01-01 00:00:00.000000016,3,1,1970,1,0
17,262.89898681640625,262.89898681640625,220.7689971923828,245.33299255371094,245.33299255371094,142120000,268.8299957275391,241.78989868164064,220.4108652750651,14.96758808973659,36.73365647307456,-0.06551556427583449,1970-01-01 00:00:00.000000017,3,1,1970,1,1
18,244.9510040283203,281.0329895019531,244.14300537109375,279.66900634765625,279.66900634765625,152496992,269.02679748535155,250.66299896240236,228.1638661702474,15.135093395562766,33.67466263642491,0.1399567723710382,1970-01-01 00:00:00.000000018,3,1,1970,1,1
19,281.4909973144531,319.8970031738281,281.18798828125,308.0669860839844,308.0669860839844,271785984,274.4691925048828,261.16629791259766,237.14219868977864,23.197066526926807,33.54822253020749,0.10154139032848941,1970-01-01 00:00:00.000000019,3,1,1970,1,0
20,307.4309997558594,330.34600830078125,284.7439880371094,305.7449951171875,305.7449951171875,248583008,280.26939392089844,271.7356979370117,243.97786458333334,27.190094859237487,28.410496738800262,-0.007537292445104371,1970-01-01 00:00:00.000000020,3,1,1970,1,1
21,303.2640075683594,335.5270080566406,301.39599609375,325.20599365234375,325.20599365234375,261052992,292.8039947509766,283.23209686279296,254.4482645670573,31.130137719266926,23.61810327385405,0.06365107800929715,1970-01-01 00:00:00.000000021,3,1,1970,1,0
22,325.6059875488281,326.07598876953125,296.0780029296875,312.3219909667969,312.3219909667969,163054000,306.20179443359376,287.5158950805664,263.2605305989583,16.630490391690145,24.707254809250387,-0.039617974259479105,1970-01-01 00:00:00.000000022,3,1,1970,1,1
23,312.6099853515625,331.5429992675781,311.71099853515625,327.3210144042969,327.3210144042969,164860992,315.73219604492186,292.3794967651367,272.3527313232422,9.927017135877763,27.414417378359957,0.04802423099017239,1970-01-01 00:00:00.000000023,3,1,1970,1,1
24,328.0580139160156,365.2439880371094,327.2720031738281,351.37298583984375,351.37298583984375,278704992,324.3933959960938,299.4312942504883,282.24199727376305,17.54003425989881,32.68382546757107,0.07348129321705765,1970-01-01 00:00:00.000000024,3,1,1970,1,1
25,353.0660095214844,381.5119934082031,332.0920104980469,381.5119934082031,381.5119934082031,217306000,339.5467956542969,309.90809478759763,294.3393971761068,27.3735954723424,40.46807499033133,0.08577497070903672,1970-01-01 00:00:00.000000025,3,1,1970,1,0
26,381.0660095214844,406.03399658203125,346.9419860839844,377.2359924316406,377.2359924316406,317292000,349.9527954101562,321.3783950805664,305.4723297119141,30.29293528779098,41.78244335315935,-0.0112080381493731,1970-01-01 00:00:00.000000026,3,1,1970,1,1
27,375.7139892578125,476.39801025390625,329.95001220703125,469.197998046875,469.197998046875,498648000,381.3279968261719,343.7648956298828,318.7865956624349,53.740050946061594,54.536563535383074,0.24377845025458145,1970-01-01 00:00:00.000000027,3,1,1970,1,0
28,470.2869873046875,470.2869873046875,390.5509948730469,417.9800109863281,417.9800109863281,354020992,399.4597961425781,357.59599609375,328.07292989095055,45.64750147096939,54.01104597344984,-0.10916071098715552,1970-01-01 00:00:00.000000028,3,1,1970,1,0
29,419.52899169921875,423.4219970703125,255.66799926757812,346.1130065917969,346.1130065917969,334616992,398.4078002929688,361.4005981445313,332.4234629313151,47.07117673299345,51.4119787511966,-0.1719388547431805,1970-01-01 00:00:00.000000029,3,1,1970,1,1
30,349.7619934082031,417.6470031738281,344.3810119628906,382.03900146484375,382.03900146484375,190116992,398.51320190429686,369.0299987792969,339.44313049316406,47.024452291878944,47.76684581827115,0.10379845365192453,1970-01-01 00:00:00.000000030,3,1,1970,1,0
31,391.0150146484375,391.0150146484375,297.0929870605469,337.05999755859375,337.05999755859375,134675008,390.4780029296875,370.21539916992185,344.4115976969401,54.42001245407894,46.69348020948487,-0.1177340631029502,1970-01-01 00:00:00.000000031,3,1,1970,1,1
32,339.6889953613281,365.86700439453125,323.2040100097656,360.7820129394531,360.7820129394531,119632000,368.7948059082031,375.0614013671875,352.1081990559896,32.32785195035373,42.32812899256697,0.07037920712242207,1970-01-01 00:00:00.000000032,3,1,1970,1,1
33,361.0849914550781,384.77099609375,357.27301025390625,381.5429992675781,381.5429992675781,161342000,361.5074035644531,380.4835998535156,358.89979858398436,20.360261034968904,38.86429200268102,0.057544405163039825,1970-01-01 00:00:00.000000033,3,1,1970,1,1
34,381.3030090332031,442.5950012207031,381.3030090332031,421.8489990234375,421.8489990234375,250742000,376.65460205078125,387.531201171875,366.4852661132812,31.285353969993622,39.3853896947071,0.10563946877083841,1970-01-01 00:00:00.000000034,3,1,1970,1,0
35,422.5069885253906,422.5069885253906,359.4930114746094,378.90399169921875,378.90399169921875,162716992,376.02760009765626,387.27040100097656,371.36253255208334,31.181708707210912,39.43827527010742,-0.10180184716245533,1970-01-01 00:00:00.000000035,3,1,1970,1,0
36,381.3030090332031,387.56298828125,358.0710144042969,377.3659973144531,377.3659973144531,173824992,384.08880004882815,387.2834014892578,374.83986612955727,22.62519816382347,39.43462124333726,-0.004059060919016422,1970-01-01 00:00:00.000000036,3,1,1970,1,0
37,378.52099609375,378.52099609375,319.6090087890625,330.8039855957031,330.8039855957031,140463008,378.09319458007815,373.4440002441406,376.07199910481773,32.26424905784586,30.840876907290223,-0.12338687653395175,1970-01-01 00:00:00.000000037,3,1,1970,1,1
38,329.00201416015625,356.7659912109375,327.4129943847656,349.0260009765625,349.0260009765625,101667000,371.589794921875,366.54859924316406,377.5189982096354,34.58849745615444,27.279935812599994,0.055084026113064066,1970-01-01 00:00:00.000000038,3,1,1970,1,1
39,349.54901123046875,363.7879943847656,336.9779968261719,358.989990234375,358.989990234375,110244000,359.0179931640625,367.8362976074219,378.02679850260415,20.174074384897768,26.50092563125168,0.028547985622657368,1970-01-01 00:00:00.000000039,3,1,1970,1,1
40,359.05999755859375,387.7900085449219,359.05999755859375,383.4169921875,383.4169921875,224768992,359.92059326171875,367.9740966796875,378.15379842122394,21.35273922751818,26.58642697716902,0.06804368538849026,1970-01-01 00:00:00.000000040,3,1,1970,1,1
41,382.7439880371094,418.25799560546875,378.85699462890625,412.06298828125,412.06298828125,180190000,366.8599914550781,375.4743957519531,380.47559814453126,31.612769925511333,27.461380703255664,0.07471238019555848,1970-01-01 00:00:00.000000041,3,1,1970,1,0
42,414.4100036621094,419.7179870605469,383.5400085449219,403.0480041503906,403.0480041503906,166108000,381.3087951660156,379.70099487304685,376.0655985514323,27.217484960830166,28.191691520846874,-0.021877684691997357,1970-01-01 00:00:00.000000042,3,1,1970,1,0
43,402.3840026855469,407.0350036621094,373.8919982910156,384.9360046386719,384.9360046386719,182618000,388.4907958984375,380.04029541015626,373.8626647949219,20.470943588715336,28.236706480456714,-0.0449375739991521,1970-01-01 00:00:00.000000043,3,1,1970,1,1
44,385.364990234375,452.77099609375,380.2139892578125,452.77099609375,452.77099609375,235391008,407.2469970703125,383.1324951171875,380.9731974283854,28.19090862304241,34.354321205786,0.17622407526870032,1970-01-01 00:00:00.000000044,3,1,1970,1,1
45,456.1510009765625,495.83599853515625,453.3909912109375,459.33099365234375,459.33099365234375,262443008,422.42979736328124,391.1751953125,386.12599690755206,32.2923975555092,41.850866369809005,0.01448855517510994,1970-01-01 00:00:00.000000045,3,1,1970,1,0
46,458.34698486328125,469.7049865722656,357.5409851074219,405.0740051269531,405.0740051269531,220924000,421.03200073242186,393.94599609375,390.66026407877604,32.996891429471496,41.75213199925353,-0.11812176681997733,1970-01-01 00:00:00.000000046,3,1,1970,1,1
47,403.7070007324219,447.6050109863281,398.531005859375,413.3340148925781,413.3340148925781,522438016,423.0892028808594,402.1989990234375,394.163730875651,31.8977029955276,35.5856181124119,0.020391359754216465,1970-01-01 00:00:00.000000047,3,1,1970,1,0
48,413.2489929199219,419.06500244140625,370.5199890136719,407.7409973144531,407.7409973144531,265152000,427.65020141601565,408.07049865722655,395.91026407877604,26.199910139998952,30.28682678850211,-0.01353147182812564,1970-01-01 00:00:00.000000048,3,1,1970,1,0
49,406.0840148925781,415.89599609375,346.6940002441406,355.5920104980469,355.5920104980469,187722000,408.214404296875,407.73070068359374,391.4931315104167,36.8046147589662,30.91128466730641,-0.1278973347293516,1970-01-01 00:00:00.000000049,3,1,1970,1,1
50,358.6159973144531,394.7829895019531,347.322998046875,394.7829895019531,394.7829895019531,158188992,395.3048034667969,408.86730041503904,392.5517313639323,23.19766636065741,30.116691371626498,0.11021332832820074,1970-01-01 00:00:00.000000050,3,1,1970,1,1
51,393.0400085449219,433.34600830078125,393.0400085449219,420.0539855957031,420.0539855957031,248704992,398.30079956054686,409.66640014648436,395.39759724934896,25.61606746909863,30.316258551677258,0.06401237329306197,1970-01-01 00:00:00.000000051,3,1,1970,1,0
52,420.33599853515625,444.0140075683594,384.30499267578125,399.5190124511719,399.5190124511719,180678000,395.5377990722656,409.3135009765625,399.9785990397135,24.300448922098674,30.422215432487008,-0.04888650946951356,1970-01-01 00:00:00.000000052,3,1,1970,1,1
53,396.0169982910156,444.3429870605469,392.37200927734375,414.57000732421875,414.57000732421875,264782000,396.9036010742187,412.2769012451172,404.34819946289065,25.32798402620605,29.20264798904419,0.037672787536954466,1970-01-01 00:00:00.000000053,3,1,1970,1,0
54,415.9280090332031,418.98699951171875,261.197998046875,320.0369873046875,320.0369873046875,283036000,389.7925964355469,399.0035003662109,401.75133260091144,40.357849177489534,37.6854674957433,-0.22802667426348744,1970-01-01 00:00:00.000000054,3,1,1970,1,0
55,318.9320068359375,332.1189880371094,240.35699462890625,319.1860046386719,319.1860046386719,192936992,374.67319946289064,384.98900146484374,397.4692667643229,50.824280415617885,38.80022125769902,-0.0026590134883548444,1970-01-01 00:00:00.000000055,3,1,1970,1,0
56,320.59698486328125,347.114013671875,303.3500061035156,316.4679870605469,316.4679870605469,152851008,353.95599975585935,376.12839965820314,391.0962666829427,48.772043993783576,43.53253435451856,-0.008515466024902607,1970-01-01 00:00:00.000000056,3,1,1970,1,1
57,314.1340026855469,367.9570007324219,309.53900146484375,364.6210021972656,364.6210021972656,199852000,346.9763977050781,371.25709838867186,388.5344665527344,42.74642975908013,41.58872784877639,0.1521576181653599,1970-01-01 00:00:00.000000057,3,1,1970,1,1
58,367.635009765625,403.489013671875,358.77099609375,383.78900146484375,383.78900146484375,240595008,340.8201965332031,368.8618988037109,388.45799967447914,31.248226743599552,39.909904730087945,0.05256965219246457,1970-01-01 00:00:00.000000058,3,1,1970,1,0
59,384.5320129394531,389.1109924316406,336.0119934082031,345.0790100097656,345.0790100097656,126395000,345.82860107421874,367.8105987548828,381.2785339355469,29.011126420035836,40.43333059342663,-0.10086269097689105,1970-01-01 00:00:00.000000059,3,1,1970,1,0
60,348.9100036621094,356.0369873046875,288.7860107421875,315.89801025390625,315.89801025390625,116893000,345.17100219726564,359.92210083007814,371.7163350423177,29.792750650317252,42.24112134593564,-0.08456324177768326,1970-01-01 00:00:00.000000060,3,1,1970,1,0
61,315.30499267578125,321.69500732421875,285.614013671875,308.46099853515625,308.46099853515625,116898000,343.5696044921875,348.76280212402344,365.2754679361979,31.86444289145876,39.22288589429357,-0.02354244559113372,1970-01-01 00:00:00.000000061,3,1,1970,1,1
62,308.92498779296875,323.1929931640625,299.4570007324219,317.3999938964844,317.3999938964844,92263600,334.1254028320312,340.5509002685547,358.87986653645834,31.05275081026247,35.868575744106074,0.028979337432538665,1970-01-01 00:00:00.000000062,3,1,1970,1,0
63,322.1719970703125,327.9960021972656,306.5899963378906,317.1029968261719,317.1029968261719,76537296,320.7882019042969,330.80419921875,352.8373331705729,14.062165246419669,25.16608539324044,-0.0009357185760040521,1970-01-01 00:00:00.000000063,3,1,1970,1,1
64,316.5950012207031,328.7799987792969,292.48199462890625,323.68499755859375,323.68499755859375,91052800,316.5093994140625,331.16900024414065,350.7101989746094,5.426446317902737,25.018673177744688,0.020756665179137324,1970-01-01 00:00:00.000000064,3,1,1970,1,0
65,325.30499267578125,332.82598876953125,310.44500732421875,321.3550109863281,321.3550109863281,66614100,317.6007995605469,331.3859008789062,345.81500040690105,5.808090520336871,24.912419506011172,-0.007198314997110211,1970-01-01 00:00:00.000000065,3,1,1970,1,1
66,322.96099853515625,337.1579895019531,322.96099853515625,332.1669921875,332.1669921875,75700896,322.3419982910156,332.95580139160154,339.95586751302085,6.147740231631617,24.35633133644021,0.033644974658981974,1970-01-01 00:00:00.000000066,3,1,1970,1,0
67,331.7749938964844,336.6860046386719,314.04901123046875,316.62799072265625,316.62799072265625,55323000,322.18759765625,328.1565002441406,334.42979939778644,6.310430197262895,22.04202407945082,-0.04678069112921479,1970-01-01 00:00:00.000000067,3,1,1970,1,0
68,317.3580017089844,318.0090026855469,268.67999267578125,274.0159912109375,274.0159912109375,93182600,313.5701965332031,317.17919921875,325.059531656901,22.817967747158722,18.26917737597686,-0.13458064593235486,1970-01-01 00:00:00.000000068,3,1,1970,1,0
69,274.8970031738281,284.0199890136719,265.28399658203125,272.8890075683594,272.8890075683594,67649504,303.41099853515624,309.9601989746094,321.9163330078125,27.925087396613396,20.182356340127434,-0.004112838953660103,1970-01-01 00:00:00.000000069,3,1,1970,1,0
70,273.875,279.7829895019531,228.38699340820312,240.96499633789062,240.96499633789062,73082704,287.33299560546874,302.46689758300784,316.70159912109375,36.75679100850575,29.494881464790645,-0.11698533229658103,1970-01-01 00:00:00.000000070,3,1,1970,1,0
71,240.8419952392578,249.2729949951172,184.93899536132812,235.6300048828125,235.6300048828125,122696000,268.0255981445313,295.1837982177734,311.31240030924477,32.41712802496655,36.102228170005915,-0.022140109709533062,1970-01-01 00:00:00.000000071,3,1,1970,1,1
72,236.5070037841797,256.9750061035156,215.60299682617188,251.58799743652344,251.58799743652344,55887100,255.0175994873047,288.6025985717773,303.77686665852866,17.78653117483823,37.571044579379596,0.06772478981039542,1970-01-01 00:00:00.000000072,3,1,1970,1,0
73,251.968994140625,257.3900146484375,214.78599548339844,221.04600524902344,221.04600524902344,48981700,244.42360229492186,278.9968994140625,292.927333577474,19.34818602207144,41.544055002829545,-0.12139685715812354,1970-01-01 00:00:00.000000073,3,1,1970,1,0
74,219.0399932861328,221.73699951171875,167.13699340820312,179.48699951171875,179.48699951171875,77454496,225.74320068359376,264.577099609375,281.8878662109375,28.102959235722132,48.71580208313613,-0.18801066180990522,1970-01-01 00:00:00.000000074,3,1,1970,1,1
75,180.86700439453125,213.46099853515625,149.41099548339844,212.28900146484375,212.28900146484375,100344000,220.00800170898438,253.67049865722657,274.98059895833336,27.129113275701997,46.76161637898532,0.1827541941330595,1970-01-01 00:00:00.000000075,3,1,1970,1,0
76,210.73300170898438,231.25,191.85699462890625,207.27499389648438,207.27499389648438,64730900,214.33699951171874,241.181298828125,268.2348653157552,25.98670969787545,39.59640996510487,-0.023618781631462582,1970-01-01 00:00:00.000000076,3,1,1970,1,1
77,207.77499389648438,253.1199951171875,207.77499389648438,247.2239990234375,247.2239990234375,81312200,213.46419982910157,234.24089965820312,263.5564656575521,24.450691798734038,29.76482010055465,0.19273432060455953,1970-01-01 00:00:00.000000077,3,1,1970,1,1
78,247.8249969482422,260.8389892578125,233.43499755859375,260.4330139160156,260.4330139160156,77557200,221.3416015625,232.88260192871093,259.778466796875,32.51793255538209,28.005991134064903,0.0534293391610654,1970-01-01 00:00:00.000000078,3,1,1970,1,0
79,260.58599853515625,271.8240051269531,243.91299438476562,250.02999877929688,250.02999877929688,76435296,235.45020141601563,230.5967010498047,254.86813354492188,24.008421562088675,25.166748681714996,-0.03994507063560504,1970-01-01 00:00:00.000000079,3,1,1970,1,0
80,249.44200134277344,249.44200134277344,219.22799682617188,229.48500061035156,229.48500061035156,51680100,238.8894012451172,229.44870147705078,248.74346618652345,20.89030387382581,24.901678777350483,-0.0821701326610833,1970-01-01 00:00:00.000000080,3,1,1970,1,1
81,229.86700439453125,251.41400146484375,229.86700439453125,247.5679931640625,247.5679931640625,45760100,246.9480010986328,230.6425003051758,243.10353291829426,11.144070524924986,25.509673799904352,0.07879814587278622,1970-01-01 00:00:00.000000081,3,1,1970,1,0
82,247.99400329589844,248.875,230.02499389648438,234.68899536132812,234.68899536132812,46476400,244.44100036621094,228.95260009765624,237.64093322753905,12.40506967845165,24.508034422849438,-0.052022063264856366,1970-01-01 00:00:00.000000082,3,1,1970,1,1
83,234.33700561523438,276.6619873046875,234.33700561523438,276.6619873046875,276.6619873046875,116137000,247.68679504394532,234.51419830322266,237.81733296712238,18.33926526180409,28.499807798596745,0.1788451643364768,1970-01-01 00:00:00.000000083,3,1,1970,1,1
84,276.08099365234375,304.7829895019531,269.3240051269531,303.2510070800781,303.2510070800781,85772704,258.33099670410155,246.8905990600586,239.84146626790366,31.06730802592915,28.81965902732386,0.09610651623819999,1970-01-01 00:00:00.000000084,3,1,1970,1,0
85,301.01300048828125,302.10101318359375,280.22198486328125,296.47698974609375,296.47698974609375,64320200,271.72939453125,255.30939788818358,243.54226582845052,29.94223807916769,29.866243609547396,-0.022337987923633174,1970-01-01 00:00:00.000000085,3,1,1970,1,1
86,295.9960021972656,334.7130126953125,293.13299560546875,325.6650085449219,325.6650085449219,134268992,287.3487976074219,267.14839935302734,249.5445994059245,34.24762351420923,32.091745206002024,0.09844952494905268,1970-01-01 00:00:00.000000086,3,1,1970,1,0
87,325.9590148925781,327.7699890136719,294.4159851074219,300.1180114746094,300.1180114746094,68135104,300.4346008300781,272.4378005981445,252.7799336751302,17.502897515568225,32.79423549097539,-0.07844563093977153,1970-01-01 00:00:00.000000087,3,1,1970,1,1
88,299.7040100097656,319.7309875488281,297.64599609375,316.4939880371094,316.4939880371094,67482400,308.4010009765625,278.0438980102539,259.14313252766925,12.256169802697128,35.216325758519,0.05456512417244719,1970-01-01 00:00:00.000000088,3,1,1970,1,0
89,316.9949951171875,321.72698974609375,303.78900146484375,304.39599609375,304.39599609375,71114704,308.6299987792969,283.4804977416992,267.47039896647135,12.146092169288647,34.60217519856817,-0.03822502922848847,1970-01-01 00:00:00.000000089,3,1,1970,1,1
90,302.39300537109375,339.68701171875,287.72198486328125,322.60699462890625,322.60699462890625,169590000,313.8559997558594,292.7926971435547,274.82493184407554,11.193922160296847,30.77515814104285,0.05982666910489676,1970-01-01 00:00:00.000000090,3,1,1970,1,0
91,320.6300048828125,327.28399658203125,279.8039855957031,282.760009765625,282.760009765625,103123000,305.275,296.31189880371096,279.8572662353516,15.496416474184011,26.78209681899435,-0.12351556391118268,1970-01-01 00:00:00.000000091,3,1,1970,1,1
92,280.406005859375,299.4429931640625,269.3489990234375,285.7080078125,285.7080078125,89026304,302.39299926757815,301.41380004882814,282.42286682128906,17.855662306896665,16.70094043437497,0.010425795533528737,1970-01-01 00:00:00.000000092,3,1,1970,1,0
93,285.6759948730469,295.489990234375,265.2309875488281,273.7900085449219,273.7900085449219,62206300,293.8522033691406,301.12660217285156,283.31333312988284,19.556750284619124,17.191372187697628,-0.04171391400201663,1970-01-01 00:00:00.000000093,3,1,1970,1,1
94,273.0329895019531,284.03900146484375,266.260009765625,281.02301025390625,281.02301025390625,33676300,289.1776062011719,298.9038024902344,285.37953389485676,19.19650530913339,18.288194208914273,0.026418063052865648,1970-01-01 00:00:00.000000094,3,1,1970,1,1
95,282.2820129394531,300.3280029296875,271.4739990234375,293.6080017089844,293.6080017089844,53939200,283.3778076171875,298.6169036865234,289.65440063476564,7.210050970064544,18.352884736588553,0.044782779330801104,1970-01-01 00:00:00.000000095,3,1,1970,1,1
96,295.0580139160156,309.1029968261719,288.239990234375,302.5409851074219,302.5409851074219,64821400,287.33400268554686,296.30450134277345,293.3192667643229,11.14145008746606,15.852731261218253,0.030424863581516526,1970-01-01 00:00:00.000000096,3,1,1970,1,0
97,301.5429992675781,305.7460021972656,285.5790100097656,285.6969909667969,285.6969909667969,47981800,287.33179931640626,294.8623992919922,296.7197998046875,11.141853122034528,16.120937488474816,-0.055675081955075534,1970-01-01 00:00:00.000000097,3,1,1970,1,1
98,286.0320129394531,315.6730041503906,284.2279968261719,314.0350036621094,314.0350036621094,62044300,295.38079833984375,294.6165008544922,299.2113342285156,13.250591143465938,15.769239028512724,0.09918904850701038,1970-01-01 00:00:00.000000098,3,1,1970,1,1
99,313.51800537109375,351.385986328125,310.8169860839844,344.72900390625,344.72900390625,170634000,308.1219970703125,298.64980163574216,301.9765340169271,23.02021530667285,22.338231748638133,0.09774069733056345,1970-01-01 00:00:00.000000099,3,1,1970,1,1
100,346.02398681640625,374.72100830078125,344.1990051269531,352.9549865722656,352.9549865722656,196022000,319.99139404296875,301.6846008300781,305.7417338053385,28.34893831752513,27.434721172431754,0.023862171656008124,1970-01-01 00:00:00.000000100,3,1,1970,1,1
101,351.74798583984375,369.0710144042969,338.7539978027344,368.9739990234375,368.9739990234375,123113000,333.2779968261719,310.3059997558594,308.6289998372396,33.26694668129726,33.66569817117645,0.04538542607583218,1970-01-01 00:00:00.000000101,3,1,1970,1,1
102,369.06298828125,379.67999267578125,355.99200439453125,373.24700927734375,373.24700927734375,130898000,350.7880004882812,319.0598999023438,313.5042663574219,23.597286191857613,37.69853356176343,0.011580789609066278,1970-01-01 00:00:00.000000102,3,1,1970,1,0
103,368.885009765625,368.8890075683594,342.46600341796875,346.39801025390625,346.39801025390625,93212704,357.26060180664064,326.32070007324216,315.49786783854165,13.099084528154128,34.89895241539956,-0.07193359452610426,1970-01-01 00:00:00.000000103,3,1,1970,1,0
104,346.2409973144531,364.75201416015625,320.8529968261719,339.14801025390625,339.14801025390625,162103008,356.1444030761719,332.13320007324216,317.8146687825521,14.587148373589999,31.155950988950778,-0.02092968142249385,1970-01-01 00:00:00.000000104,3,1,1970,1,0
105,338.1289978027344,338.1289978027344,276.9519958496094,278.6369934082031,278.6369934082031,128424000,341.2808044433594,330.63609924316404,314.8833353678385,37.89370971846362,33.48545231028953,-0.17842067479741663,1970-01-01 00:00:00.000000105,3,1,1970,1,1
106,277.6050109863281,288.0899963378906,243.5070037841797,288.0899963378906,288.0899963378906,155072000,325.10400390625,329.1910003662109,315.23866780598956,40.30396260817402,35.10528920944043,0.033925871845160493,1970-01-01 00:00:00.000000106,3,1,1970,1,0
107,290.7229919433594,295.7919921875,255.8070068359375,257.04400634765625,257.04400634765625,78431696,301.8634033203125,326.32570190429686,313.327734375,39.08779966697918,39.89262325825367,-0.107764901193659,1970-01-01 00:00:00.000000107,3,1,1970,1,1
108,256.6679992675781,287.1679992675781,248.41200256347656,282.35101318359375,282.35101318359375,73755400,289.05400390625,323.1573028564453,313.8984680175781,30.366193861745703,42.170443801003834,0.0984539853526456,1970-01-01 00:00:00.000000108,3,1,1970,1,0
109,282.4330139160156,287.0899963378906,251.82699584960938,259.4219970703125,259.4219970703125,66680300,273.1088012695312,314.62660217285156,312.4584004720052,14.016256990833877,45.79451610704012,-0.0812074865776099,1970-01-01 00:00:00.000000109,3,1,1970,1,0
110,258.2229919433594,266.35101318359375,246.19000244140625,248.0679931640625,248.0679931640625,69264496,266.9950012207031,304.1379028320313,309.4223999023437,17.287352654469537,47.99895206401899,-0.04376654267746105,1970-01-01 00:00:00.000000110,3,1,1970,1,0
111,248.31500244140625,251.83099365234375,208.28799438476562,215.55999755859375,215.55999755859375,75383296,252.48900146484374,288.7965026855469,303.62366739908856,24.206666877856488,49.468098521436744,-0.13104469944241948,1970-01-01 00:00:00.000000111,3,1,1970,1,0
